Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(128, 128)",blackwhite/full_image,20.0,0.5044,0.5044,1.0,0.622999906539917,0.0
8,"(128, 128)",blackwhite/full_image,15.0,0.4956,0.0,0.0,0.6069998741149902,1.3332366943359376e-07
8,"(128, 128)",blackwhite/full_image,100.0,0.4956,0.0,0.0,0.6310000419616699,0.0
8,"(128, 128)",blackwhite/full_image,200.0,0.5044,0.5044,1.0,0.5950000286102295,0.0
8,"(128, 128)",blackwhite/full_image,150.0,0.4956,0.0,0.0,0.628000020980835,1.3332366943359376e-07
8,"(128, 128)",blackwhite/full_image,1000.0,0.4956,0.0,0.0,0.5969998836517334,0.0
8,"(128, 128)",blackwhite/full_image,2000.0,0.4956,0.0,0.0,0.5940001010894775,0.0
8,"(128, 128)",blackwhite/full_image,1500.0,0.5044,0.5044,1.0,0.6590001583099365,0.0
8,"(128, 128)",grayscale/string_image,0.001,0.49773333333333336,0.0,0.0,0.1809999942779541,0.0
8,"(128, 128)",grayscale/string_image,0.002,0.49773333333333336,0.0,0.0,0.3529999256134033,0.0
8,"(128, 128)",grayscale/string_image,0.0015,0.49773333333333336,0.0,0.0,0.25499987602233887,0.0
8,"(128, 128)",grayscale/string_image,0.01,0.49773333333333336,0.0,0.0,0.6040000915527344,0.0
8,"(128, 128)",grayscale/string_image,0.02,0.5022666666666666,0.5022666666666666,1.0,0.6089999675750732,0.0
8,"(128, 128)",grayscale/string_image,0.015,0.49773333333333336,0.0,0.0,0.6349999904632568,1.3332366943359376e-07
8,"(128, 128)",grayscale/string_image,0.1,0.49773333333333336,0.0,0.0,0.5910000801086426,0.0
8,"(128, 128)",grayscale/string_image,0.2,0.49773333333333336,0.0,0.0,0.621999979019165,0.0
8,"(128, 128)",grayscale/string_image,0.15,0.5022666666666666,0.5022666666666666,1.0,0.6189999580383301,0.0
8,"(128, 128)",grayscale/string_image,10.0,0.49773333333333336,0.0,0.0,0.5799999237060547,1.3332366943359376e-07
8,"(128, 128)",grayscale/string_image,20.0,0.5022666666666666,0.5022666666666666,1.0,0.625999927520752,0.0
8,"(128, 128)",grayscale/string_image,15.0,0.49773333333333336,0.0,0.0,0.6180000305175781,0.0
8,"(128, 128)",grayscale/string_image,100.0,0.49773333333333336,0.0,0.0,0.621999979019165,0.0
8,"(128, 128)",grayscale/string_image,200.0,0.49773333333333336,0.0,0.0,0.6349999904632568,0.0
8,"(128, 128)",grayscale/string_image,150.0,0.49773333333333336,0.0,0.0,0.619999885559082,0.0
8,"(128, 128)",grayscale/string_image,1000.0,0.49773333333333336,0.0,0.0,0.6169998645782471,0.0
8,"(128, 128)",grayscale/string_image,2000.0,0.49773333333333336,0.0,0.0,0.6160001754760742,0.0
8,"(128, 128)",grayscale/string_image,1500.0,0.49773333333333336,0.0,0.0,0.630000114440918,1.3332366943359376e-07
8,"(64, 64)",blackwhite/string_image,0.001,0.4972,1.0,0.0005300821627352239,0.2480001449584961,0.0
8,"(64, 64)",blackwhite/string_image,0.002,0.4972,1.0,0.0005300821627352239,0.5079998970031738,0.0
8,"(64, 64)",blackwhite/string_image,0.0015,0.4972,1.0,0.0005300821627352239,0.37999987602233887,0.0
8,"(64, 64)",blackwhite/string_image,0.01,0.4972,1.0,0.0005300821627352239,0.6100001335144043,0.0
8,"(64, 64)",blackwhite/string_image,0.02,0.5030666666666667,0.5030666666666667,1.0,0.5969998836517334,0.0
8,"(64, 64)",blackwhite/string_image,0.015,0.4972,1.0,0.0005300821627352239,0.6059999465942383,0.0
